,soundID,date_run,followingCount,followerCount,heartCount,videoCount,diggCount,heart
6934826848295718150,6861355060333398789,05/04/21,3,8400000,303700000,984,636,303700000
6937029735616630021,6861355060333398789,05/04/21,292,2000000,39100000,2910,6722,39100000
6945160631586704645,6861355060333398789,05/04/21,333,880000,10200000,69,2123,10200000
6946059482153716993,6861355060333398789,05/04/21,129,2800000,81200000,531,1908,81200000
6912636263036095746,6861355060333398789,05/04/21,3,8400000,303700000,984,636,303700000
6928825755933641989,6861355060333398789,05/04/21,207,990600,31900000,491,42100,31900000
6921097710133103877,6861355060333398789,05/04/21,407,788900,14900000,212,9607,14900000
6888119862162443525,6861355060333398789,05/04/21,126,300700,10400000,239,111900,10400000
6949175242275196165,6861355060333398789,05/04/21,269,2400000,112700000,1028,4139,112700000
6938893155437726981,6861355060333398789,05/04/21,58,1800000,43400000,557,3726,43400000
6928438897798089989,6861355060333398789,05/04/21,209,106100,3300000,53,1424,3300000
6922182573007392005,6861355060333398789,05/04/21,321,1300000,12700000,226,410,12700000
6935165205315980550,6861355060333398789,05/04/21,29,5600000,115400000,697,8551,115400000
6916232640563629317,6861355060333398789,05/04/21,46,990200,19400000,70,99,19400000
6935863704269409541,6861355060333398789,05/04/21,374,2300000,49800000,502,21600,49800000
6952693186179484933,6861355060333398789,05/04/21,150,15300000,982200000,3161,1480,982200000
6923926053131996421,6861355060333398789,05/04/21,46,990200,19400000,70,99,19400000
6911075316656098565,6861355060333398789,05/04/21,23,1500000,47500000,1298,19600,47500000
6918871293869772037,6861355060333398789,05/04/21,3,274700,7500000,32,1651,7500000
6946533020123811078,6861355060333398789,05/04/21,75,190000,5600000,610,3155,5600000
6887229095160155393,6861355060333398789,05/04/21,8,178200,5300000,30,2013,5300000
6925063768590339333,6861355060333398789,05/04/21,3,541800,6800000,66,427,6800000
6941184097679166721,6861355060333398789,05/04/21,129,2800000,81200000,531,1908,81200000
6907822032453373189,6861355060333398789,05/04/21,161,587500,10100000,125,4664,10100000
6951314028040080642,6861355060333398789,05/04/21,64,2100000,77100000,1056,1981,77100000
6945020798172155141,6787142837377959937,05/04/21,31,4000000,43700000,161,2166,43700000
6896243325217656069,6787142837377959937,05/04/21,20,8400000,238100000,431,516,238100000
6930462387384470785,6787142837377959937,05/04/21,207,280300,10500000,20,1502,10500000
6935614199951363333,6787142837377959937,05/04/21,83,108800,7300000,33,23500,7300000
6894737742094290182,6787142837377959937,05/04/21,92,1000000,38600000,233,8501,38600000
6950425330683251973,6787142837377959937,05/04/21,104,633000,15100000,50,695,15100000
6956945849029053701,6787142837377959937,05/04/21,803,562600,8500000,91,4482,8500000
6941786911480597765,6787142837377959937,05/04/21,51,57900,5500000,15,2797,5500000
6955237761054035206,6787142837377959937,05/04/21,602,177300,5500000,14,19000,5500000
6948648613551672581,6787142837377959937,05/04/21,109,91300,6500000,78,15000,6500000
6912867598241697030,6787142837377959937,05/04/21,80,533500,6900000,46,13400,6900000
6900051697939303686,6787142837377959937,05/04/21,10,2100000,18200000,101,194,18200000
6927804195097644294,6787142837377959937,05/04/21,9989,618700,14100000,270,6341,14100000
6906140820370394373,6787142837377959937,05/04/21,895,422900,8800000,461,665,8800000
6893333202962828549,6787142837377959937,05/04/21,729,14600000,402600000,808,5090,402600000
6931447930410781957,6787142837377959937,05/04/21,40,1500000,22900000,190,576,22900000
6948289089196133637,6787142837377959937,05/04/21,91,741000,17200000,21,626,17200000
6925293829197221126,6787142837377959937,05/04/21,1550,72100,5000000,190,29000,5000000
6955646469126851845,6787142837377959937,05/04/21,400,80500,4100000,5,85500,4100000
6929907943802539269,6787142837377959937,05/04/21,3,77100,4200000,15,1193,4200000
6896636442764692742,6787142837377959937,05/04/21,105,2300000,38500000,1152,2446,38500000
6934212455602081029,6787142837377959937,05/04/21,42,83100,4800000,16,7056,4800000
6938128307141594373,6787142837377959937,05/04/21,101,3500000,32700000,285,2173,32700000
6929553878224588037,6787142837377959937,05/04/21,214,146000,10300000,124,30700,10300000
6930437958164024582,6787142837377959937,05/04/21,6,96900,4900000,38,524,4900000
6937903108215328006,6787142837377959937,05/04/21,46,70700,4700000,14,72600,4700000
6933610288713338118,6787142837377959937,05/04/21,246,117900,5600000,81,1234,5600000
6925172217546329350,6787142837377959937,05/04/21,108,86400,4200000,201,23200,4200000
6930712263573785861,6787142837377959937,05/04/21,129,3400000,31600000,101,2088,31600000
6935489413380197638,6787142837377959937,05/04/21,187,407400,5900000,24,291,5900000
6941941269979598085,6787142837377959937,05/04/21,1964,7200000,154100000,707,1452,154100000
6899168257530514694,6787142837377959937,05/04/21,729,14600000,402600000,808,5090,402600000
6902478942305848581,6787142837377959937,05/04/21,22,39200,3000000,13,1371,3000000
6925216251996425477,6787142837377959937,05/04/21,26,1600000,55200000,305,1286,55200000
6940800703573019909,6787142837377959937,05/04/21,44,2000000,48400000,167,1208,48400000
6932862031057915142,6787142837377959937,05/04/21,358,77600,3500000,511,2341,3500000
6947923563559095558,6787142837377959937,05/04/21,91,741000,17200000,21,626,17200000
6936715082848128261,6787142837377959937,05/04/21,16,746300,12700000,226,11700,12700000
6933371157831798017,6787142837377959937,05/04/21,11,923100,12100000,40,628,12100000
6935852104787528965,6787142837377959937,05/04/21,181,152400,3100000,67,674,3100000
6928907287373335814,6787142837377959937,05/04/21,118,20500000,1000000000,1061,7708,1000000000
6891360755850005766,6787142837377959937,05/04/21,134,4400000,108700000,444,4122,108700000
6955672669375220997,6787142837377959937,05/04/21,44,2000000,48400000,167,1208,48400000
6947914467330084102,6787142837377959937,05/04/21,0,120200,4200000,60,6,4200000
6932619318404369669,6787142837377959937,05/04/21,1255,435900,6700000,67,24600,6700000
6931801925222403333,6787142837377959937,05/04/21,233,70600,2500000,14,72600,2500000
6925431278485441798,6787142837377959937,05/04/21,457,4000000,147500000,1088,51300,147500000
6922554153210268933,6787142837377959937,05/04/21,649,83500,4600000,149,35000,4600000
6897018863372799237,6787142837377959937,05/04/21,66,9700000,301500000,352,2449,301500000
6899884735355473158,6787142837377959937,05/04/21,32,143300,2500000,365,757,2500000
6946926833879239941,6940496199535299334,05/04/21,571,50200,4700000,157,72100,4700000
6952284320589483269,6940496199535299334,05/04/21,222,126900,4500000,19,662,4500000
6947393689111055621,6940496199535299334,05/04/21,222,126900,4500000,19,662,4500000
6944106208580095238,6940496199535299334,05/04/21,6869,453400,8800000,95,67100,8800000
6952623735530687749,6940496199535299334,05/04/21,111,1800000,49500000,317,11000,49500000
6955427467930750214,6940496199535299334,05/04/21,223,68700,2200000,11,409,2200000
6945907194126748933,6940496199535299334,05/04/21,512,16100,1200000,151,104400,1200000
6950346143582784774,6940496199535299334,05/04/21,595,65200000,1400000000,295,7366,1400000000
6944171929867668742,6940496199535299334,05/04/21,497,1300000,78200000,3223,11800,78200000
6946971262841343237,6940496199535299334,05/04/21,19,22400,1200000,138,22500,1200000
6950661827982363910,6940496199535299334,05/04/21,70,680800,12900000,51,1635,12900000
6943949383964675333,6940496199535299334,05/04/21,18,164000,3600000,12,16200,3600000
6945599607766306053,6940496199535299334,05/04/21,521,21700,992200,25,13000,992200
6947235142205295877,6940496199535299334,05/04/21,178,226200,4600000,90,1478,4600000
6943728972672797958,6940496199535299334,05/04/21,553,707000,24600000,967,84300,24600000
6946940815260388610,6940496199535299334,05/04/21,104,1100000,25500000,45,819,25500000
6944809488469855494,6940496199535299334,05/04/21,317,157800,4000000,56,13800,4000000
6949961773483035909,6940496199535299334,05/04/21,0,499500,12100000,41,97,12100000
6944807708491091205,6940496199535299334,05/04/21,244,15000000,848100000,595,1951,848100000
6949227018936421638,6940496199535299334,05/04/21,636,77800,5000000,280,7875,5000000
6948836035740716293,6940496199535299334,05/04/21,0,15200000,458500000,664,703,458500000
6947392515242855686,6940496199535299334,05/04/21,222,126900,4500000,19,662,4500000
6950208371027004674,6940496199535299334,05/04/21,165,52700,5400000,172,28100,5400000
6947302054062804229,6940496199535299334,05/04/21,10000,2600000,43000000,10500,39300,43000000
6950006083280768262,6940496199535299334,05/04/21,117,207600,16900000,557,1382,16900000
6944721906197122309,6940496199535299334,05/04/21,48,675800,12800000,80,33200,12800000
6951114645075758342,6940496199535299334,05/04/21,94,655600,45600000,594,2097,45600000
6949282831663156486,6940496199535299334,05/04/21,994,165800,6700000,171,31400,6700000
6952179107362868485,6940496199535299334,05/04/21,10,1305,512000,13,1426,512000
6952127344270118149,6940496199535299334,05/04/21,460,129200,774400,339,2170,774400
6952876135126453509,6940496199535299334,05/04/21,88,26700,578400,20,1055,578400
6945826962816503045,6940496199535299334,05/04/21,95,973300,29100000,442,16500,29100000
6947759231122656517,6940496199535299334,05/04/21,101,8448,820900,152,18100,820900
6945653386477915397,6940496199535299334,05/04/21,272,15600,497500,57,3310,497500
6947100912917777669,6940496199535299334,05/04/21,222,126900,4500000,19,662,4500000
6954859876770155782,6940496199535299334,05/04/21,3,61700,2100000,298,10500,2100000
6952066204089584901,6940496199535299334,05/04/21,1,8653,366700,2,12,366700
6948527750214864133,6940496199535299334,05/04/21,1,1200000,32200000,185,578,32200000
6948577377924549894,6940496199535299334,05/04/21,6817,10400000,535000000,1791,40900,535000000
6945289226359540997,6940496199535299334,05/04/21,432,2600000,187600000,668,12100,187600000
6953795634621336838,6940496199535299334,05/04/21,780,9800000,983200000,2020,87500,983200000
6944400897455688965,6940496199535299334,05/04/21,614,21300000,1000000000,1503,20200,1000000000
6944186722326531333,6940496199535299334,05/04/21,1776,36900,1600000,216,19000,1600000
6943689625319869701,6940496199535299334,05/04/21,163,1800000,178300000,1188,29300,178300000
6942845037889785094,6940496199535299334,05/04/21,926,68200,1200000,14,11000,1200000
6950026879243947270,6940496199535299334,05/04/21,78,707,357400,105,2665,357400
6946193894501567750,6940496199535299334,05/04/21,482,4605,812900,129,169700,812900
6944835243140467974,6940496199535299334,05/04/21,346,550500,17100000,475,141100,17100000
6947096363163290886,6940496199535299334,05/04/21,115,54200,4600000,46,8956,4600000
6950026036180569349,6940496199535299334,05/04/21,120,23500,322800,2,3399,322800
6852402196638649605,6837319730202823429,05/04/21,48,24800,2000000,8,32400,2000000
6861679924953009413,6837319730202823429,05/04/21,156,2900000,51400000,59,24300,51400000
6851723661200657669,6837319730202823429,05/04/21,840,23400000,669100000,662,5849,669100000
6945511727991753990,6837319730202823429,05/04/21,1026,20000000,242200000,333,12800,242200000
6873506403802156293,6837319730202823429,05/04/21,631,10900,1300000,15,6828,1300000
6866812340721978630,6837319730202823429,05/04/21,171,13300,1400000,69,19500,1400000
6856496402437082374,6837319730202823429,05/04/21,308,22700,805200,73,62100,805200
6853503248393899269,6837319730202823429,05/04/21,105,17100,759200,21,18900,759200
6848749265943137541,6837319730202823429,05/04/21,336,307000,5600000,206,4615,5600000
6862867642840091910,6837319730202823429,05/04/21,0,19900000,617100000,435,1851,617100000
6860263237112302853,6837319730202823429,05/04/21,282,10200,728900,8,26600,728900
6859059699153734918,6837319730202823429,05/04/21,410,34400,4200000,575,111500,4200000
6851654761096301830,6837319730202823429,05/04/21,828,6300000,315100000,1311,18100,315100000
6866222339114290438,6837319730202823429,05/04/21,319,3700000,120000000,345,5204,120000000
6853212198957763845,6837319730202823429,05/04/21,82,1100000,32300000,848,3023,32300000
6848733391186136325,6837319730202823429,05/04/21,1769,428600,53100000,2072,38600,53100000
6854244798950296837,6837319730202823429,05/04/21,468,78600,2400000,547,40300,2400000
6865571013753588998,6837319730202823429,05/04/21,150,396600,17800000,527,728,17800000
6855668418826259717,6837319730202823429,05/04/21,122,1200000,20900000,13,6306,20900000
6854796744505511174,6837319730202823429,05/04/21,167,17700,564200,41,14900,564200
6865488062302948613,6837319730202823429,05/04/21,1585,4600000,212900000,1275,3261,212900000
6855316632902896901,6837319730202823429,05/04/21,18,5440,630600,45,9293,630600
6861790369357548806,6837319730202823429,05/04/21,336,70800,6000000,960,28400,6000000
6852066619238190341,6837319730202823429,05/04/21,961,15800000,390200000,1672,30700,390200000
6844407103264754950,6837319730202823429,05/04/21,1012,366700,23900000,1017,65200,23900000
6852109742077185285,6837319730202823429,05/04/21,961,15800000,390200000,1672,30700,390200000
6852117488684092677,6837319730202823429,05/04/21,731,6100000,250100000,529,11900,250100000
6852484632793861381,6837319730202823429,05/04/21,117,17500,487200,51,5151,487200
6849469502023945478,6837319730202823429,05/04/21,3480,5500000,404000000,367,25800,404000000
6844386389585333510,6837319730202823429,05/04/21,199,2100000,127200000,1389,20600,127200000
6860267622500453637,6837319730202823429,05/04/21,6016,8100000,448500000,1110,28000,448500000
6863161552447507717,6837319730202823429,05/04/21,439,40400,1800000,52,8616,1800000
6945971385214799109,6837319730202823429,05/04/21,731,6100000,250100000,529,11900,250100000
6907841477074865413,6837319730202823429,05/04/21,2555,1260,416800,218,12200,416800
6843583385831542021,6837319730202823429,05/04/21,569,164400,3600000,373,18700,3600000
6862818428839824646,6837319730202823429,05/04/21,62,1900000,27500000,506,7662,27500000
6852124562285399302,6837319730202823429,05/04/21,474,1800000,60600000,895,3496,60600000
6854761487559380229,6837319730202823429,05/04/21,85,6400000,163700000,547,823,163700000
6852522111320231174,6837319730202823429,05/04/21,1527,2900000,67900000,482,44200,67900000
6856204494179486981,6837319730202823429,05/04/21,161,4788,403100,118,12100,403100
6854309895441861893,6837319730202823429,05/04/21,4,2000000,23000000,165,852,23000000
6842099394976697606,6837319730202823429,05/04/21,372,41000,7000000,565,15500,7000000
6855153739720887558,6837319730202823429,05/04/21,0,391200,2200000,78,2155,2200000
6846872340014451973,6837319730202823429,05/04/21,206,190100,3300000,438,187,3300000
6856032099250474246,6837319730202823429,05/04/21,190,180300,18600000,945,31800,18600000
6873257803453091077,6837319730202823429,05/04/21,12,5700000,193200000,742,1980,193200000
6847304174804208901,6837319730202823429,05/04/21,344,55700,1200000,230,6786,1200000
6860190514214407429,6837319730202823429,05/04/21,1003,6000000,482900000,1641,79600,482900000
6875901577090157829,6837319730202823429,05/04/21,187,31800,611400,103,51600,611400
6856125375060200709,6837319730202823429,05/04/21,487,230300,9900000,298,8952,9900000
6931060896743607557,6418356150286158594,05/04/21,156,714500,10800000,162,3856,10800000
6930719522429078790,6418356150286158594,05/04/21,59,390000,3000000,33,1176,3000000
6672651486238870790,6418356150286158594,05/04/21,142,7900000,94300000,360,3090,94300000
6667355603158977797,6418356150286158594,05/04/21,3242,111600,1500000,1296,36400,1500000
6827088990970121477,6418356150286158594,05/04/21,906,19800,982400,242,3725,982400
